DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
148.250,6.012,28.994,31.006,89.848,88.326
148.292,6.011,29.272,30.997,89.848,88.317
148.375,4.261,20.986,30.283,87.222,85.775
148.417,4.261,20.991,30.369,87.072,85.569
148.458,4.261,20.858,30.486,87.086,85.646
148.500,4.262,20.966,30.551,87.155,85.792
148.542,4.263,20.872,30.539,87.138,85.714
148.583,4.261,20.930,30.585,87.105,85.737
148.625,4.261,20.931,30.507,87.112,85.753
148.667,4.261,20.951,30.487,87.137,85.762
148.708,4.261,20.956,30.455,87.115,85.703
148.750,4.261,20.946,30.569,87.094,85.646
148.792,4.262,20.969,30.778,87.128,85.658
148.833,4.261,20.836,30.700,87.158,85.659
148.875,4.261,20.834,30.646,87.171,85.692
148.958,6.014,28.610,30.810,89.546,88.043
149.000,6.013,28.607,30.623,89.579,88.054
149.042,6.014,28.830,30.888,89.653,88.136
149.083,6.012,28.764,30.727,89.725,88.130
149.125,6.015,28.677,30.660,89.731,88.186
149.167,6.012,28.765,30.875,89.596,88.045
149.208,6.013,28.672,30.920,89.542,88.003
149.250,6.012,29.102,30.878,89.573,88.018
149.292,6.013,28.674,31.063,89.537,87.981
149.375,4.294,21.468,30.331,86.602,85.198
149.417,4.294,21.412,30.444,86.384,84.967
149.458,4.294,21.315,30.439,86.391,84.954
149.500,4.294,21.204,30.469,86.381,85.021
149.542,4.294,21.301,30.306,86.449,85.019
149.583,4.295,21.409,30.564,86.473,85.137
149.625,4.293,21.461,30.442,86.450,85.091
149.667,4.294,21.321,30.412,86.484,85.060
149.708,4.293,21.316,30.457,86.478,85.027
149.750,4.294,21.210,30.657,86.512,84.966
149.792,4.294,21.282,30.374,86.495,85.059
149.833,4.294,21.322,30.759,86.466,85.054
149.875,4.295,21.447,30.692,86.441,85.071
149.958,6.013,28.607,31.152,89.477,88.024
150.000,6.013,28.789,30.912,89.646,88.127
150.042,6.013,28.775,30.909,89.634,88.177
150.083,6.012,28.551,30.771,89.584,88.015
150.125,6.013,28.689,30.999,89.536,87.971
150.167,6.013,28.714,30.843,89.556,87.985
150.208,6.012,28.782,30.718,89.578,87.924
150.250,6.011,28.701,30.650,89.565,87.979
150.292,6.012,28.704,31.048,89.604,88.079
150.375,6.014,28.545,30.951,89.615,88.134
150.417,6.013,28.548,30.768,89.608,88.034
150.458,6.013,28.737,30.657,89.608,88.064
150.500,6.012,28.560,30.915,89.646,88.095
150.542,6.012,28.860,30.959,89.693,88.237
150.583,6.014,28.639,30.932,89.683,88.235
150.625,6.015,28.666,30.915,89.635,88.218
150.667,6.014,28.815,30.845,89.559,88.126
150.708,6.014,28.910,30.866,89.542,88.015
150.750,6.014,28.563,30.852,89.488,87.959
150.792,6.014,29.021,30.935,89.526,87.985
150.833,6.014,28.745,31.110,89.601,88.119
150.875,6.012,28.786,30.761,89.595,88.050
150.958,6.013,28.834,30.786,89.583,88.080
151.000,6.014,28.721,31.016,89.558,87.965
151.042,6.014,28.740,30.918,89.552,88.060
151.083,6.014,28.665,31.140,89.538,88.013
151.125,6.014,28.630,30.713,89.528,88.041
151.167,6.013,28.817,30.673,89.514,88.004
151.208,6.012,28.808,30.982,89.500,88.005
151.250,6.013,28.789,30.916,89.524,87.969
151.292,6.014,28.697,30.854,89.719,88.176
151.375,3.678,18.995,30.391,86.879,85.438
151.417,3.677,19.100,30.717,86.598,85.159
151.458,3.678,19.111,30.555,86.599,85.215
151.500,3.678,19.122,30.603,86.617,85.254
151.542,3.678,19.108,30.497,86.635,85.222
151.583,3.679,19.166,30.673,86.636,85.257
151.625,3.680,19.200,30.645,86.658,85.252
151.667,3.679,19.193,30.636,86.592,85.242
151.708,3.680,19.128,30.568,86.621,85.244
151.750,3.678,19.090,30.597,86.612,85.200
151.792,3.678,19.108,30.621,86.614,85.157
151.833,3.679,19.051,30.715,86.634,85.184
151.875,3.679,19.072,30.731,86.655,85.116
151.958,6.012,29.719,31.250,89.607,88.050
152.000,6.013,29.610,31.091,89.728,88.214
152.042,6.012,29.570,31.222,89.731,88.231
152.083,6.013,29.727,31.054,89.740,88.223
152.125,6.013,29.760,31.322,89.743,88.196
152.167,6.013,29.447,31.076,89.782,88.240
152.208,6.012,29.715,30.946,89.776,88.234
152.250,6.014,29.721,31.417,89.779,88.232
152.292,6.015,29.607,31.112,89.739,88.175
152.375,6.013,29.692,31.087,89.721,88.244
152.417,6.013,29.584,31.166,89.705,88.267
152.458,6.015,29.480,31.013,89.728,88.323
152.500,6.013,29.757,30.765,89.719,88.287
152.542,6.012,29.642,31.131,89.730,88.238
152.583,6.014,29.537,31.138,89.744,88.305
152.625,6.015,29.617,31.011,89.745,88.273
152.667,6.014,29.673,31.129,89.726,88.240
152.708,6.013,29.747,30.983,89.672,88.183
152.750,6.013,29.630,31.398,89.712,88.207
152.792,6.014,29.724,31.104,89.765,88.241
152.833,6.013,29.792,31.141,89.793,88.266
152.875,6.013,29.653,31.150,89.754,88.203
152.958,6.014,29.688,31.225,89.756,88.215
153.000,6.013,29.559,31.283,89.753,88.216
153.042,6.015,29.685,31.080,89.702,88.171
153.083,6.014,29.727,31.026,89.644,88.159
153.125,6.014,29.617,30.853,89.629,88.142
153.167,6.015,29.663,31.076,89.679,88.152
153.208,6.014,29.610,31.138,89.680,88.076
153.250,6.014,29.672,31.209,89.645,88.122
153.292,6.014,29.708,30.941,89.674,88.124
153.375,6.014,29.687,31.206,89.596,88.166
153.417,6.014,29.775,31.193,89.630,88.206
153.458,6.014,29.656,30.987,89.655,88.195
153.500,6.014,29.605,31.037,89.669,88.228
153.542,6.014,29.738,30.857,89.678,88.224
153.583,6.015,29.741,31.279,89.701,88.296
153.625,6.015,29.740,31.013,89.640,88.150
153.667,6.014,29.702,31.025,89.640,88.104
153.708,6.015,29.732,31.001,89.647,88.091
153.750,6.013,29.640,31.122,89.662,88.054
153.792,6.015,29.692,31.199,89.675,88.124
153.833,6.014,29.658,31.132,89.681,88.144
153.875,6.013,29.743,31.254,89.712,88.181
153.958,6.016,29.823,31.361,89.710,88.222
154.000,6.016,29.655,31.220,89.663,88.158
154.042,6.017,29.662,31.156,89.680,88.185
154.083,6.016,29.691,30.977,89.670,88.081
154.125,6.014,29.604,31.137,89.639,88.066
154.167,6.014,29.716,31.331,89.661,88.068
154.208,6.014,29.637,31.269,89.649,88.141
154.250,6.013,29.733,31.172,89.644,88.079
154.292,6.014,29.658,31.191,89.681,88.054
154.375,3.064,15.375,30.409,85.046,83.616
154.417,3.064,15.396,30.331,84.703,83.274
154.458,3.064,15.324,30.432,84.718,83.304
154.500,3.063,15.264,30.682,84.625,83.208
154.542,3.370,16.568,30.479,85.295,83.889
154.583,3.370,16.555,30.406,85.912,84.452
154.625,3.370,16.550,30.290,86.002,84.527
154.667,3.370,16.620,30.367,85.989,84.503
154.708,3.065,16.528,30.423,85.001,83.614
154.750,3.064,15.143,30.452,84.915,83.553
154.792,3.062,15.124,30.323,84.813,83.436
154.833,3.063,15.071,30.334,84.919,83.428
154.875,3.063,15.011,30.083,84.905,83.419
154.958,6.010,29.897,30.985,89.463,87.815
155.000,6.011,29.598,30.863,89.837,88.232
155.042,6.011,29.849,30.843,89.883,88.270
155.083,6.011,29.897,30.992,89.871,88.269
155.125,6.010,29.648,31.012,89.855,88.258
155.167,6.012,29.564,30.694,89.815,88.252
155.208,6.012,29.803,31.073,89.755,88.210
155.250,6.011,29.595,30.987,89.709,88.212
155.292,6.014,29.588,31.021,89.583,87.924
155.375,3.063,15.101,30.363,85.676,84.131
155.417,3.062,15.075,30.370,85.387,83.857
155.458,3.369,16.991,30.647,85.383,83.842
155.500,3.368,17.012,30.298,85.900,84.343
155.542,3.368,16.987,30.346,86.058,84.562
155.583,3.674,17.501,30.401,86.878,85.318
155.625,3.063,15.265,30.391,86.414,84.918
155.667,3.063,15.175,30.205,85.904,84.464
155.708,3.063,15.159,30.142,85.714,84.214
155.750,3.063,15.136,30.337,85.663,84.151
155.792,3.063,15.154,30.402,85.628,84.123
155.833,3.064,15.154,30.067,85.614,84.074
155.875,3.063,15.133,30.248,85.575,84.089
155.958,6.010,29.878,30.996,89.575,87.995
156.000,6.009,29.877,31.075,89.800,88.256
156.042,6.010,29.851,30.666,89.776,88.215
156.083,6.009,29.714,30.569,89.801,88.219
156.125,6.010,29.873,30.971,89.845,88.228
156.167,6.012,29.632,30.901,89.757,88.149
156.208,6.010,29.399,30.927,89.755,88.109
156.250,6.011,29.935,30.830,89.788,88.167
156.292,6.012,29.718,30.824,89.763,88.043
156.375,3.065,14.781,30.341,85.805,84.246
156.417,3.063,14.801,30.385,85.639,84.133
156.458,3.063,14.826,30.529,85.650,84.170
156.500,3.063,14.856,30.419,85.654,84.207
156.542,3.064,14.860,30.389,85.727,84.256
156.583,3.064,14.851,30.433,85.753,84.279
156.625,3.064,14.861,30.436,85.759,84.313
156.667,3.064,14.852,30.132,85.796,84.321
156.708,3.064,14.836,30.274,85.759,84.274
156.750,3.063,14.810,30.087,85.701,84.205
156.792,3.063,14.760,30.190,85.675,84.176
156.833,3.063,14.794,30.340,85.833,84.339
156.875,3.062,14.812,30.342,85.914,84.373
156.958,6.010,29.343,31.171,89.827,88.197
157.000,6.012,29.613,30.824,89.901,88.175
157.042,6.011,29.235,30.760,89.877,88.256
157.083,6.011,29.414,30.944,89.920,88.308
157.125,6.012,29.557,30.819,89.928,88.312
157.167,6.011,29.841,31.021,89.941,88.338
157.208,6.010,29.561,30.824,89.916,88.283
157.250,6.011,29.441,30.977,89.866,88.203
157.292,6.010,29.404,31.061,89.804,88.173
157.375,3.063,14.963,30.643,85.924,84.544
157.417,3.064,14.934,30.367,85.697,84.280
157.458,3.064,14.930,30.444,85.665,84.244
157.500,3.064,14.922,30.448,85.679,84.308
157.542,3.065,14.921,30.282,85.745,84.319
157.583,3.065,14.934,30.306,85.769,84.389
157.625,3.063,14.953,30.550,85.811,84.435
157.667,3.066,14.954,30.407,85.762,84.432
157.708,3.064,14.934,30.511,85.804,84.365
157.750,3.063,14.943,30.474,85.859,84.334
157.792,3.064,14.937,30.545,85.838,84.333
157.833,3.064,14.929,30.631,85.839,84.358
157.875,3.064,15.089,30.540,85.844,84.302
157.958,6.012,29.848,30.930,90.139,88.552
158.000,6.012,29.828,30.962,89.892,88.396
158.042,6.012,29.865,31.268,89.920,88.275
158.083,6.011,29.834,30.960,89.919,88.338
158.125,6.009,29.879,30.848,89.886,88.325
158.167,6.010,29.697,31.011,89.852,88.282
158.208,6.010,29.848,31.007,89.851,88.245
158.250,6.012,29.974,30.825,89.842,88.261
158.292,6.010,29.766,30.834,89.786,88.218
158.375,2.452,14.375,30.428,85.967,84.536
158.417,2.452,14.474,30.770,85.477,84.136
158.458,2.452,14.480,30.616,85.128,83.695
158.500,2.452,14.508,30.468,85.075,83.728
158.542,2.452,14.489,30.482,85.124,83.804
158.583,2.452,14.496,30.425,85.157,83.810
158.625,2.452,14.521,30.502,85.136,83.779
158.667,2.452,14.596,30.445,85.403,84.051
158.708,2.453,14.550,30.630,85.316,83.893
158.750,2.452,14.558,30.410,85.235,83.815
158.792,2.452,14.531,30.426,85.188,83.754
158.833,2.451,14.455,30.508,85.167,83.766
158.875,2.451,14.552,30.450,85.084,83.683
158.958,5.793,28.817,31.063,89.879,88.262
159.000,5.795,29.094,30.993,89.676,88.096
159.042,5.795,29.165,30.959,89.617,88.044
159.083,5.795,28.922,30.988,89.592,88.033
159.125,5.795,28.755,31.224,89.596,87.968
159.167,5.796,28.879,30.729,89.570,87.979
159.208,5.797,28.851,30.642,89.548,87.992
159.250,5.795,28.979,31.021,89.549,87.923
159.292,5.797,29.045,31.128,89.542,87.913
159.375,5.797,29.062,31.057,89.521,87.886
159.417,5.798,29.045,31.141,89.526,87.918
159.458,5.798,28.951,30.940,89.515,88.029
159.500,5.797,28.975,30.748,89.557,88.030
159.542,5.797,28.978,31.102,89.570,87.984
159.583,5.798,29.065,31.088,89.564,88.005
159.625,5.797,29.023,30.916,89.561,88.025
159.667,5.798,28.997,31.253,89.523,87.884
159.708,5.796,28.840,30.953,89.345,87.692
159.750,5.796,28.944,31.091,89.480,87.837
159.792,5.794,28.950,30.976,89.536,87.898
159.833,5.795,28.953,31.139,89.581,87.943
159.875,5.796,28.830,31.032,89.522,87.957
159.958,5.796,28.958,30.965,89.522,87.960
160.000,5.795,29.030,31.045,89.554,87.978
160.042,5.795,28.960,30.882,89.532,87.880
160.083,5.795,28.991,31.044,89.542,87.958
160.125,5.796,28.956,30.874,89.539,87.916
160.167,5.794,28.797,31.009,89.515,87.933
160.208,5.795,29.082,31.263,89.525,87.917
160.250,5.794,28.717,30.884,89.520,87.928
160.292,5.796,29.005,31.038,89.521,87.966
160.375,5.796,28.820,31.030,89.530,87.925
160.417,5.796,28.842,31.092,89.524,88.015
160.458,5.797,28.984,30.945,89.563,88.033
160.500,5.797,29.020,30.912,89.540,88.041
160.542,5.798,28.990,30.824,89.562,88.050
160.583,5.797,28.968,31.169,89.527,88.014
160.625,5.797,29.017,31.076,89.540,88.087
160.667,5.798,29.041,31.118,89.526,87.939
160.708,5.796,28.986,31.345,89.551,87.982
160.750,5.799,28.928,31.053,89.527,87.920
160.792,5.799,28.894,30.887,89.495,87.920
160.833,5.798,28.890,31.113,89.506,87.930
160.875,5.798,28.903,30.909,89.517,87.949
160.958,5.797,29.086,31.000,89.526,87.982
161.000,5.797,28.866,31.091,89.515,87.999
161.042,5.796,29.002,30.659,89.472,87.857
161.083,5.797,28.945,30.971,89.581,87.981
161.125,5.796,29.057,31.100,89.569,87.953
161.167,5.796,28.979,30.909,89.584,87.950
161.208,5.796,29.033,31.330,89.573,87.946
161.250,5.797,28.939,30.924,89.569,87.960
161.292,5.796,28.908,30.880,89.590,88.003
161.375,2.453,13.023,30.619,85.748,84.420
161.417,2.740,13.010,30.624,84.984,83.591
161.458,3.064,14.612,29.819,86.890,85.399
161.500,3.062,15.142,30.441,86.341,84.876
161.542,3.062,15.165,30.755,86.503,85.119
161.583,3.062,15.157,30.509,86.642,85.299
161.625,3.063,15.133,30.705,86.585,85.185
161.667,3.063,13.870,30.384,86.732,85.277
161.708,3.063,13.886,31.343,86.855,85.447
161.750,3.063,13.883,31.426,86.924,85.388
161.792,3.063,13.806,30.937,86.692,85.113
161.833,3.062,13.843,31.400,86.862,85.323
161.875,3.061,13.856,31.386,87.035,85.467
161.958,6.010,28.701,31.910,89.295,87.636
162.000,6.011,28.842,31.651,89.250,87.667
162.042,6.012,28.721,31.800,89.299,87.720
162.083,6.012,28.979,31.675,89.258,87.612
162.125,6.011,28.815,31.726,89.267,87.713
162.167,6.011,28.999,31.874,89.288,87.715
162.208,6.012,29.420,31.554,89.337,87.785
162.250,6.012,29.693,31.334,89.315,87.687
162.292,6.011,28.782,31.475,88.962,87.374
162.375,3.063,16.168,30.859,85.880,84.330
162.417,3.063,16.209,31.153,86.035,84.536
162.458,3.064,16.250,31.126,86.073,84.634
162.500,3.065,16.310,31.222,86.089,84.719
162.542,3.065,16.249,31.200,86.045,84.611
162.583,3.063,16.250,31.337,86.053,84.577
162.625,3.064,16.249,31.092,86.094,84.738
162.667,3.065,16.228,31.301,86.127,84.701
162.708,3.063,16.853,31.415,86.052,84.659
162.750,3.676,18.569,29.078,86.702,85.180
162.792,2.452,14.575,30.558,84.899,83.504
162.833,2.451,14.465,30.583,84.155,82.720
162.875,2.452,14.433,30.639,84.032,82.622
162.958,6.011,28.704,31.416,88.783,87.285
163.000,6.011,28.774,31.002,89.198,87.668
163.042,6.012,28.581,31.011,89.257,87.790
163.083,6.012,28.798,31.096,89.328,87.814
163.125,6.012,28.348,31.175,89.259,87.748
