DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
27.125,6.012,29.684,31.559,88.816,87.186
27.167,6.012,29.837,31.513,88.840,87.190
27.208,6.012,29.990,31.680,88.830,87.194
27.250,6.013,29.902,31.491,88.840,87.187
27.292,6.013,29.907,31.591,88.822,87.216
27.375,6.014,29.575,31.699,88.844,87.307
27.417,6.014,29.987,31.561,88.890,87.391
27.458,6.013,29.971,31.597,88.904,87.462
27.500,6.015,29.678,31.690,88.971,87.468
27.542,6.015,29.772,31.848,88.958,87.464
27.583,6.015,29.872,31.713,88.928,87.449
27.625,6.014,29.737,31.715,88.900,87.439
27.667,6.014,29.734,31.555,88.884,87.365
27.708,6.012,30.046,31.799,88.865,87.318
27.750,6.014,29.790,31.453,88.838,87.246
27.792,6.013,29.737,31.674,88.850,87.243
27.833,6.014,29.760,31.636,88.806,87.231
27.875,6.015,29.981,31.628,88.836,87.223
27.958,6.012,29.637,31.596,88.892,87.285
28.000,6.013,29.738,31.651,88.874,87.280
28.042,6.012,29.519,31.387,88.865,87.282
28.083,6.013,29.561,31.655,88.857,87.242
28.125,6.013,29.132,31.803,88.877,87.240
28.167,6.014,29.943,31.589,88.835,87.193
28.208,6.012,29.858,31.723,88.860,87.235
28.250,6.013,29.158,31.760,88.884,87.291
28.292,6.013,29.986,31.834,88.901,87.317
28.375,2.547,15.496,30.883,85.618,84.210
28.417,2.455,15.722,30.885,85.085,83.822
28.458,2.331,17.235,30.878,85.072,83.814
28.958,6.011,28.539,29.879,88.579,87.304
29.000,6.013,28.528,29.749,88.804,87.518
29.042,6.012,28.539,30.292,88.589,87.301
29.083,6.013,28.022,30.227,88.639,87.297
29.125,6.013,28.458,30.748,88.702,87.325
29.167,6.014,28.536,30.403,88.680,87.265
29.208,6.013,28.134,30.608,88.563,87.118
29.250,6.013,28.091,30.712,88.566,87.142
29.292,6.012,27.955,30.616,88.701,87.308
29.375,3.047,16.188,30.184,86.559,85.027
29.417,2.454,14.097,29.611,84.373,83.118
29.458,2.454,13.972,29.744,84.099,82.875
29.500,2.455,13.949,29.995,84.076,82.857
29.542,2.454,13.973,29.776,84.050,82.815
29.583,2.453,13.973,29.690,83.987,82.751
29.625,2.454,13.976,29.674,84.038,82.741
29.667,2.453,13.893,29.426,84.007,82.624
29.708,2.452,13.781,29.889,84.037,82.777
29.750,2.454,13.851,29.941,84.079,82.755
29.792,2.452,13.858,29.765,84.032,82.685
29.833,2.453,13.784,29.628,83.983,82.610
29.875,2.452,13.747,29.399,83.947,82.616
29.958,6.012,28.888,30.458,88.426,86.906
30.000,6.012,28.566,30.233,88.906,87.397
30.042,6.012,28.278,30.391,88.819,87.335
30.083,6.013,28.608,30.807,88.785,87.314
30.125,6.014,28.223,30.146,88.807,87.261
30.167,6.012,28.359,30.573,88.840,87.342
30.208,6.014,28.875,29.766,88.857,87.330
30.250,6.013,28.528,30.302,88.902,87.357
30.292,6.012,28.434,30.501,88.900,87.347
30.375,4.294,25.381,29.749,89.166,87.591
30.417,2.452,14.447,30.687,85.107,83.801
30.458,2.451,14.397,30.935,84.424,83.070
30.500,2.454,14.474,30.775,84.836,83.583
30.542,2.453,14.476,30.316,85.091,83.821
30.583,2.453,14.416,30.525,85.100,83.637
30.625,2.452,14.328,30.879,85.066,83.719
30.667,2.453,14.412,30.793,85.244,83.866
30.708,2.453,14.446,30.558,85.313,83.919
30.750,2.453,14.507,30.761,85.316,83.976
30.792,2.453,14.500,30.699,85.275,83.901
30.833,2.453,14.492,30.567,85.266,83.859
30.875,2.453,14.473,30.525,85.259,83.922
30.958,6.012,30.025,31.576,88.721,87.227
31.000,6.011,30.045,31.801,88.731,87.220
31.042,6.012,29.969,31.543,88.779,87.258
31.083,6.012,29.975,31.607,88.846,87.322
31.125,6.011,30.036,31.478,88.842,87.273
31.167,6.011,30.133,31.433,88.853,87.277
31.208,6.012,30.031,31.910,88.880,87.235
31.250,6.012,30.106,31.382,88.879,87.305
31.292,6.013,30.203,32.019,88.851,87.275
31.375,2.456,14.873,31.256,86.254,84.803
31.417,2.454,14.511,30.867,84.898,83.605
31.458,2.455,14.567,30.977,84.641,83.397
31.500,2.454,14.543,31.034,84.436,83.160
31.542,2.454,14.424,30.682,84.257,82.915
31.583,2.452,14.295,30.755,84.209,82.888
31.625,2.454,14.431,31.026,84.333,83.082
31.667,2.453,14.490,30.703,84.407,83.098
31.708,2.453,14.262,30.429,84.178,82.684
31.750,2.451,14.206,30.784,84.125,82.712
31.792,2.450,14.210,30.836,84.269,82.813
31.833,2.451,14.247,30.592,84.208,82.832
31.875,2.451,14.314,30.619,84.178,82.774
31.958,6.010,29.725,31.066,88.583,86.979
32.000,6.010,29.682,31.544,88.881,87.290
32.042,6.011,29.735,31.150,88.926,87.318
32.083,6.009,29.627,31.202,88.980,87.393
32.125,6.011,29.938,31.426,88.969,87.275
32.167,6.011,29.572,31.622,88.959,87.321
32.208,6.010,29.863,30.827,88.965,87.307
32.250,6.009,29.761,31.078,88.984,87.350
32.292,6.011,29.943,31.252,88.835,87.217
32.375,3.372,18.977,30.628,86.505,85.015
32.417,2.452,13.220,30.570,84.218,82.851
32.458,2.454,13.314,30.687,83.729,82.419
32.500,2.455,13.367,30.890,83.624,82.379
32.542,2.456,13.552,30.898,83.621,82.481
32.583,2.456,13.592,31.165,83.645,82.413
32.625,2.455,14.006,31.017,83.732,82.481
32.667,2.455,14.140,31.060,84.240,83.034
32.708,2.455,14.100,31.082,84.244,83.044
32.750,2.454,14.074,30.700,84.287,82.977
32.792,2.455,14.030,31.073,84.234,82.962
32.833,2.454,14.023,30.528,84.173,82.824
32.875,2.453,13.964,30.570,84.060,82.699
32.958,6.010,29.561,31.508,88.979,87.467
33.000,6.010,28.799,31.395,88.883,87.333
33.042,6.011,29.264,31.302,88.944,87.403
33.083,6.011,29.392,31.356,89.050,87.406
33.125,6.011,29.243,31.362,89.065,87.448
33.167,6.008,28.773,31.347,89.028,87.334
33.208,6.008,29.241,31.158,88.983,87.280
33.250,6.010,29.291,31.129,88.950,87.254
33.292,6.010,29.094,31.285,88.974,87.273
33.375,6.010,29.171,31.357,89.081,87.413
33.417,6.008,29.270,31.538,89.071,87.543
33.458,6.012,29.215,31.143,89.139,87.549
33.500,6.011,28.541,31.056,89.182,87.567
33.542,6.012,29.190,31.379,89.133,87.604
33.583,6.013,28.871,31.056,89.105,87.549
33.625,6.010,29.234,31.225,89.091,87.458
33.667,6.012,29.182,31.103,89.062,87.437
33.708,6.010,29.097,31.343,89.018,87.257
33.750,6.010,29.027,30.960,89.020,87.311
33.792,6.009,28.429,30.874,88.983,87.243
33.833,6.008,29.008,30.712,88.977,87.269
33.875,6.007,29.036,30.868,88.970,87.298
33.958,6.006,29.088,30.896,88.968,87.225
34.000,6.006,29.161,31.276,88.926,87.209
34.042,6.005,29.094,30.727,89.206,87.452
34.083,6.006,29.192,30.798,89.271,87.466
34.125,6.006,29.207,30.760,89.285,87.483
34.167,6.005,29.080,30.633,89.229,87.449
34.208,6.005,29.081,30.571,89.201,87.446
34.250,6.003,29.079,30.721,89.168,87.310
34.292,6.003,29.005,30.342,89.195,87.372
34.375,6.005,28.967,30.888,89.278,87.516
34.417,6.006,29.225,30.957,89.356,87.627
34.458,6.009,29.308,30.828,89.414,87.811
34.500,6.011,29.096,31.000,89.486,87.750
34.542,6.011,29.198,30.875,89.443,87.794
34.583,6.010,29.254,30.981,89.389,87.754
34.625,6.012,29.387,31.209,89.427,87.836
34.667,6.013,29.420,31.040,89.499,87.953
34.708,6.013,29.380,31.231,89.387,87.752
34.750,6.012,29.237,31.156,89.331,87.600
34.792,6.011,29.236,31.512,89.329,87.630
34.833,6.012,29.355,31.349,89.364,87.667
34.875,6.011,29.199,30.963,89.350,87.633
34.958,6.010,29.233,30.899,89.367,87.602
35.000,6.009,29.016,30.853,89.317,87.561
35.042,6.009,29.131,30.815,89.287,87.577
35.083,6.008,28.879,30.862,89.251,87.502
35.125,6.009,29.191,30.857,89.244,87.513
35.167,6.008,29.399,30.982,89.272,87.589
35.208,6.008,29.229,30.911,89.276,87.545
35.250,6.008,29.174,30.724,89.267,87.610
35.292,6.007,28.961,30.944,89.300,87.630
35.375,6.009,29.309,31.044,89.410,87.667
35.417,6.011,29.250,30.561,89.107,87.434
35.458,6.012,28.861,30.256,88.865,87.151
35.500,6.012,28.337,30.620,89.063,87.438
35.542,6.014,28.432,30.744,89.436,87.875
35.583,6.013,28.366,30.598,89.369,87.762
35.625,6.012,28.314,30.306,89.368,87.785
35.667,6.012,28.089,30.705,89.541,87.912
35.708,6.013,28.296,30.793,89.162,87.603
35.750,6.013,28.996,30.780,88.602,86.909
35.792,6.012,28.486,30.728,89.220,87.507
35.833,6.012,28.629,30.610,89.610,88.013
35.875,6.013,28.467,30.850,89.617,88.050
35.958,6.012,28.045,30.927,89.653,88.065
36.000,6.009,29.037,30.651,89.512,87.999
36.042,6.011,29.345,30.683,89.542,87.937
36.083,6.012,28.782,30.577,89.549,87.873
36.125,6.010,29.381,30.324,89.528,87.851
36.167,6.011,29.546,30.550,89.525,87.784
36.208,6.011,29.500,30.691,89.514,87.767
36.250,6.010,29.414,30.379,89.548,87.826
36.292,6.010,29.394,30.313,89.573,87.837
36.375,6.012,28.964,30.595,89.619,88.022
36.417,6.013,29.598,30.664,89.646,88.107
36.458,6.013,28.819,30.590,89.644,88.109
36.500,6.013,28.900,30.659,89.727,88.149
36.542,6.015,29.511,30.811,89.693,88.265
36.583,6.016,29.499,30.851,89.692,88.191
36.625,6.016,29.515,30.719,89.635,88.049
36.667,6.014,29.478,30.925,89.628,88.017
36.708,6.015,29.514,30.815,89.604,88.045
36.750,6.013,29.594,30.583,89.580,88.017
36.792,6.012,29.591,30.900,89.558,87.953
36.833,6.013,29.500,30.576,89.554,87.905
36.875,6.011,29.362,30.758,89.582,87.948
36.958,6.011,29.476,30.653,89.620,87.978
37.000,6.014,29.126,30.552,89.640,88.064
37.042,6.014,29.373,30.785,89.633,87.994
37.083,6.013,28.789,30.739,89.617,87.995
37.125,6.014,29.406,30.420,89.605,87.903
37.167,6.013,29.621,30.581,89.574,87.886
37.208,6.011,29.026,30.605,89.552,88.019
37.250,6.011,28.861,30.795,89.558,87.906
37.292,6.012,29.559,30.218,89.545,87.899
37.375,6.014,29.643,30.807,89.600,88.122
37.417,6.015,28.862,30.464,89.674,88.129
37.458,6.017,29.613,30.726,89.681,88.163
37.500,6.015,29.548,30.656,89.704,88.132
37.542,6.015,29.659,30.602,89.690,88.087
37.583,6.017,29.593,30.429,89.667,88.105
37.625,6.017,29.482,30.640,89.629,88.031
37.667,6.015,28.901,30.312,89.640,88.033
37.708,6.014,28.685,30.470,89.608,87.894
37.750,6.013,29.552,30.558,89.580,87.937
37.792,6.014,28.837,30.586,89.531,87.923
37.833,6.013,29.008,30.471,89.557,87.897
37.875,6.014,29.603,30.485,89.624,87.957
37.958,6.012,29.589,30.656,89.627,88.007
38.000,6.013,28.778,30.696,89.644,87.958
38.042,6.014,29.422,30.614,89.599,87.968
38.083,6.013,29.551,30.649,89.592,87.917
38.125,6.013,29.568,30.387,89.552,87.858
38.167,6.014,29.649,30.627,89.570,87.887
38.208,6.013,28.599,30.564,89.552,87.932
38.250,6.013,29.505,30.540,89.549,87.919
38.292,6.013,29.591,30.199,89.546,87.953
38.375,3.677,18.954,30.308,87.715,86.331
38.417,3.678,18.999,30.264,87.449,86.003
38.458,3.678,18.981,29.986,87.534,86.119
38.500,3.678,18.975,30.170,87.531,86.174
38.542,3.679,18.976,29.942,87.535,86.113
38.583,3.678,18.977,29.981,87.533,86.162
38.625,3.678,18.956,29.895,87.552,86.015
38.667,3.677,18.954,29.880,87.574,86.031
38.708,3.677,18.909,29.847,87.422,85.939
38.750,3.677,18.902,30.000,87.419,85.873
38.792,3.677,18.906,30.090,87.445,85.946
38.833,3.678,18.894,30.075,87.496,85.909
38.875,3.677,18.904,30.210,87.527,85.969
38.958,6.012,28.606,30.441,88.960,87.318
39.000,6.013,28.562,30.416,88.699,87.072
39.042,6.010,28.523,30.515,88.699,87.137
39.083,6.010,28.305,30.453,88.718,87.069
39.125,6.012,28.377,30.367,88.729,87.114
39.167,6.013,28.242,30.285,88.719,87.081
39.208,6.012,28.530,30.329,88.696,87.053
39.250,6.011,28.627,30.305,88.692,86.992
39.292,6.011,28.261,30.154,88.667,86.984
39.375,3.677,18.999,30.372,87.506,86.038
39.417,3.677,19.255,30.203,87.491,85.967
39.458,3.679,19.253,30.382,87.529,86.053
39.500,3.678,19.377,30.471,87.576,86.219
39.542,3.678,19.341,30.281,87.527,86.063
39.583,3.677,19.350,30.199,87.472,85.966
39.625,3.679,19.353,30.286,87.418,85.967
39.667,3.677,19.270,30.248,87.392,85.900
39.708,3.676,19.006,30.157,86.879,85.380
39.750,3.676,18.946,30.366,86.759,85.219
39.792,3.676,18.557,30.252,86.760,85.189
39.833,3.675,19.214,29.924,87.251,85.570
39.875,3.676,19.181,30.280,88.055,86.496
39.958,6.012,28.093,30.797,89.175,87.529
40.000,6.010,28.283,30.495,88.798,87.151
40.042,6.011,28.484,30.260,88.784,86.987
40.083,6.011,28.060,30.607,88.783,87.130
40.125,6.012,28.229,30.594,88.775,87.078
40.167,6.011,28.349,30.475,88.764,87.074
40.208,6.011,28.226,30.699,88.753,87.149
40.250,6.010,28.368,30.564,88.776,87.132
40.292,6.012,28.453,30.518,88.720,87.069
40.375,6.011,28.598,30.782,88.808,87.166
40.417,6.014,28.711,30.705,88.801,87.219
40.458,6.013,28.720,30.712,88.808,87.237
40.500,6.014,28.566,30.448,88.808,87.274
40.542,6.014,28.141,30.555,88.812,87.280
40.583,6.015,28.740,30.678,88.806,87.214
40.625,6.012,28.274,30.527,89.417,87.867
40.667,6.013,28.332,30.485,89.350,87.817
40.708,6.014,28.668,30.458,89.319,87.761
40.750,6.014,28.490,30.431,89.280,87.679
40.792,6.013,28.937,30.398,89.271,87.618
40.833,6.012,28.882,30.493,89.258,87.643
40.875,6.012,28.811,30.526,89.337,87.647
40.958,6.012,28.806,30.746,89.367,87.707
41.000,6.014,28.768,30.478,89.373,87.694
41.042,6.012,28.847,30.349,89.352,87.714
41.083,6.012,28.392,30.548,89.361,87.735
41.125,6.011,28.743,30.445,89.380,87.729
41.167,6.011,28.881,30.161,89.383,87.695
41.208,6.013,28.842,30.156,89.364,87.692
41.250,6.012,28.649,30.393,89.385,87.672
41.292,6.012,28.748,30.431,89.646,87.941
41.375,6.012,28.825,30.459,89.651,88.035
41.417,6.013,28.744,30.265,89.671,88.014
41.458,6.012,28.872,30.364,89.628,87.997
41.500,6.013,28.776,30.466,89.630,87.996
41.542,6.013,28.861,30.450,89.675,88.142
41.583,6.013,28.852,30.499,89.682,88.143
41.625,6.013,28.937,30.217,89.618,88.072
41.667,6.013,28.958,30.448,89.664,88.061
41.708,6.013,28.919,30.295,89.679,88.072
41.750,6.014,28.883,30.404,89.588,87.966
41.792,6.015,28.503,30.451,89.634,87.989
41.833,6.012,29.008,30.528,89.650,88.002
41.875,6.012,28.838,30.326,89.636,87.949
41.958,6.014,28.983,30.350,89.646,88.005
42.000,6.014,28.888,30.047,89.637,87.927
42.042,6.014,29.005,30.054,89.638,87.950
42.083,6.012,28.509,30.185,89.609,87.985
42.125,6.013,28.646,30.240,89.595,87.944
42.167,6.014,28.861,30.142,89.610,87.954
42.208,6.012,28.844,30.225,89.642,87.911
42.250,6.012,28.857,30.109,89.636,87.984
42.292,6.011,28.992,30.256,89.654,87.979
42.375,6.012,28.653,30.335,88.721,87.134
42.417,6.012,28.847,30.100,88.729,87.150
42.458,6.013,28.041,30.281,88.748,87.174
42.500,6.013,28.503,30.006,88.733,87.193
42.542,6.013,28.130,30.081,88.738,87.192
42.583,6.013,28.861,30.369,88.709,87.213
42.625,6.014,28.596,30.186,88.736,87.202
42.667,6.013,28.166,30.154,88.705,87.148
42.708,6.012,28.744,30.219,88.701,87.100
42.750,6.013,28.621,30.279,88.902,87.301
42.792,6.012,28.134,30.162,88.985,87.353
42.833,6.013,28.562,30.132,89.009,87.329
42.875,6.013,28.816,30.316,88.997,87.339
42.958,6.012,28.283,30.311,88.994,87.363
43.000,6.013,28.914,30.207,88.997,87.293
43.042,6.014,28.829,30.338,89.004,87.365
43.083,6.015,28.869,30.304,89.002,87.328
43.125,6.014,28.809,30.119,88.983,87.285
43.167,6.014,28.537,30.265,88.965,87.276
43.208,6.013,28.176,30.164,88.980,87.333
43.250,6.012,28.266,30.171,88.990,87.297
43.292,6.013,28.827,30.173,88.907,87.207
43.375,6.012,28.474,30.034,89.039,87.423
43.417,6.013,28.949,30.160,89.037,87.413
43.458,6.013,28.801,30.080,89.075,87.509
43.500,6.013,28.805,30.252,88.982,87.437
43.542,6.015,28.912,30.198,88.695,87.261
43.583,6.015,28.445,30.072,88.680,87.158
43.625,6.016,28.043,30.231,88.709,87.158
43.667,6.015,28.869,30.169,88.680,87.207
43.708,6.014,28.597,30.225,88.638,87.136
43.750,6.015,28.139,30.000,88.617,87.013
43.792,6.014,28.801,30.154,88.613,87.062
43.833,6.014,28.258,30.066,88.624,87.053
43.875,6.014,28.227,30.155,88.580,87.004
43.958,6.014,28.576,29.964,88.773,87.173
44.000,6.014,28.785,30.173,88.992,87.351
44.042,6.014,28.328,29.973,89.001,87.371
44.083,6.014,28.495,29.992,88.983,87.373
44.125,6.012,28.856,30.266,88.977,87.352
44.167,6.012,28.254,30.072,88.969,87.341
44.208,6.013,28.755,29.755,88.965,87.362
44.250,6.015,28.485,30.074,88.977,87.343
44.292,6.012,28.463,29.922,88.964,87.376
44.375,6.012,28.883,30.134,88.996,87.397
44.417,6.013,28.829,30.168,88.972,87.418
44.458,6.013,28.486,29.880,89.018,87.500
44.500,6.015,28.987,29.869,89.053,87.481
44.542,6.017,28.990,30.271,88.992,87.464
44.583,6.013,29.085,30.147,89.029,87.467
44.625,6.014,29.143,30.094,89.100,87.525
44.667,6.015,28.888,30.077,88.757,87.225
44.708,6.014,28.968,30.118,88.683,87.122
44.750,6.015,28.303,30.180,88.678,87.044
44.792,6.015,28.231,30.231,88.670,87.053
44.833,6.014,28.327,30.377,88.679,87.089
44.875,6.013,28.710,30.140,88.638,87.052
44.958,6.015,28.142,30.372,88.645,87.058
45.000,6.013,28.726,30.066,88.625,87.066
45.042,6.013,28.845,30.177,88.646,87.005
45.083,6.014,28.644,30.231,88.643,87.033
45.125,6.014,28.200,30.091,88.621,87.013
45.167,6.012,28.355,30.226,88.621,86.993
45.208,6.013,28.343,30.223,88.629,86.957
45.250,6.014,28.438,30.088,88.639,87.004
45.292,6.012,28.746,30.068,88.656,87.036
45.375,6.013,28.166,30.121,88.675,87.155
45.417,6.013,28.032,30.105,88.754,87.254
45.458,6.014,28.381,30.297,88.789,87.280
45.500,6.014,28.575,30.170,88.795,87.300
45.542,6.014,28.280,30.119,88.807,87.233
45.583,6.015,28.891,29.963,88.750,87.205
45.625,6.016,28.868,30.060,88.739,87.189
45.667,6.016,28.142,30.016,88.700,87.147
45.708,6.014,28.854,30.196,88.705,87.160
45.750,6.016,28.698,30.326,88.702,87.100
45.792,6.015,28.762,30.227,88.695,87.155
45.833,6.016,29.055,30.256,88.705,87.103
45.875,6.014,28.915,30.319,88.707,87.072
45.958,6.012,28.437,30.335,88.644,87.052
46.000,6.014,28.790,30.076,88.665,86.980
46.042,6.014,28.121,30.249,88.663,87.042
46.083,6.015,28.817,30.134,88.672,87.011
46.125,6.014,28.662,30.117,88.651,87.007
46.167,6.014,28.036,30.092,88.652,87.031
46.208,6.014,28.186,30.406,88.652,86.969
46.250,6.016,28.838,30.101,88.637,87.011
46.292,6.017,28.636,30.205,88.630,86.990
46.375,6.014,29.564,30.052,88.664,87.054
46.417,6.014,29.317,29.957,88.707,87.158
46.458,6.018,29.660,29.850,88.693,87.172
46.500,6.016,29.465,30.117,88.646,87.189
46.542,6.018,29.205,30.224,88.705,87.155
46.583,6.017,29.456,29.761,88.681,87.146
46.625,6.015,29.061,30.058,88.716,87.153
46.667,6.016,29.575,30.238,88.707,87.160
46.708,6.015,29.086,29.892,88.672,87.116
46.750,6.019,29.090,30.123,88.639,87.055
46.792,6.016,29.478,29.939,88.604,87.022
46.833,6.017,29.448,30.164,88.593,87.051
46.875,6.017,28.937,30.131,88.598,86.984
46.958,6.017,28.655,30.027,88.605,87.064
47.000,6.014,28.954,29.950,88.590,87.020
47.042,6.014,28.526,29.990,88.594,87.040
47.083,6.015,29.200,30.159,88.580,86.992
47.125,6.014,29.306,29.963,88.604,86.950
47.167,6.012,28.833,29.810,88.605,87.007
47.208,6.012,29.280,29.751,88.613,86.986
47.250,6.013,28.943,29.960,88.674,87.037
47.292,6.014,29.082,29.876,88.665,87.037
47.375,6.014,29.550,30.164,88.638,87.031
47.417,6.014,29.580,29.950,88.673,87.231
47.458,6.015,29.615,29.861,88.664,87.181
47.500,6.015,29.371,29.906,88.661,87.189
47.542,6.015,29.315,29.966,88.714,87.171
47.583,6.016,29.350,29.951,88.720,87.244
47.625,6.015,29.294,30.279,88.719,87.211
47.667,6.016,28.748,29.929,88.679,87.175
47.708,6.016,29.430,29.893,88.671,87.091
47.750,6.014,28.919,29.987,88.615,87.050
47.792,6.014,29.521,30.133,88.634,87.062
47.833,6.016,29.250,29.832,88.599,87.092
47.875,6.015,29.439,30.131,88.597,87.063
47.958,6.015,28.864,30.101,88.592,87.039
48.000,6.014,29.363,30.078,88.599,87.108
48.042,6.014,28.628,30.110,88.609,87.089
48.083,6.015,29.086,30.114,88.605,87.016
48.125,6.014,29.314,29.954,88.611,87.025
48.167,6.013,28.689,30.021,88.627,86.980
48.208,6.014,28.713,30.017,88.541,87.008
48.250,6.014,29.486,30.003,88.615,87.124
48.292,6.013,29.621,29.777,88.606,87.024
48.375,6.014,29.062,29.896,88.641,87.110
48.417,6.014,29.113,29.827,88.654,87.097
48.458,6.013,29.092,29.881,88.636,87.034
48.500,5.211,28.259,29.159,86.310,84.684
48.542,5.578,28.677,29.793,87.641,86.028
48.583,6.011,29.023,29.936,88.975,87.406
48.625,6.013,29.273,30.032,89.048,87.488
48.667,6.013,29.212,29.770,89.041,87.470
48.708,6.014,29.125,30.052,88.966,87.405
48.750,6.013,29.100,30.218,88.948,87.420
48.792,6.010,29.418,30.144,88.992,87.367
48.833,6.012,28.666,30.233,89.019,87.418
48.875,6.014,28.547,30.091,89.047,87.375
48.958,6.012,29.245,30.057,89.044,87.515
49.000,6.014,28.692,30.005,88.946,87.421
49.042,6.015,28.844,30.125,88.965,87.389
49.083,6.013,28.811,30.036,88.955,87.409
49.125,6.012,29.325,29.923,88.925,87.306
49.167,6.013,29.179,29.831,88.927,87.422
49.208,6.011,28.929,30.163,88.932,87.418
49.250,6.012,28.946,29.870,88.929,87.402
49.292,6.011,28.853,29.862,88.986,87.385
49.375,6.013,29.068,29.916,89.099,87.553
49.417,6.014,28.818,30.072,89.061,87.441
49.458,5.672,29.376,29.546,88.002,86.302
49.500,5.671,29.090,29.721,88.108,86.445
49.542,6.010,28.572,29.672,89.243,87.576
49.583,6.008,29.052,29.916,89.281,87.633
49.625,6.008,28.690,30.105,89.061,87.431
49.667,6.009,29.254,29.725,89.045,87.396
49.708,6.010,28.791,29.928,89.050,87.443
49.750,6.011,29.233,29.955,89.036,87.428
49.792,6.010,29.396,30.054,89.037,87.404
49.833,6.010,29.268,29.727,89.033,87.340
49.875,6.011,29.346,30.000,88.968,87.456
49.958,6.009,29.185,29.714,89.053,87.327
50.000,6.010,29.140,29.659,89.069,87.311
50.042,6.011,28.844,29.621,89.057,87.379
50.083,6.009,29.187,29.879,89.053,87.362
50.125,6.009,29.273,29.845,89.044,87.344
50.167,6.009,29.293,29.825,89.065,87.381
50.208,6.010,28.715,29.588,89.067,87.260
50.250,6.010,28.975,29.501,89.060,87.372
50.292,6.009,28.879,29.601,89.049,87.359
50.375,6.009,29.182,29.538,89.043,87.248
50.417,6.010,29.280,29.769,89.067,87.328
50.458,6.009,29.158,29.444,89.051,87.322
50.500,6.010,28.602,29.754,89.057,87.525
50.542,6.011,29.148,29.911,89.094,87.461
50.583,6.010,28.628,29.720,89.080,87.439
50.625,6.011,29.033,29.706,88.993,87.297
50.667,6.010,28.966,29.833,89.058,87.391
50.708,6.010,29.106,30.368,88.945,87.297
50.750,6.010,29.335,30.425,88.965,87.358
50.792,6.012,29.657,30.506,89.001,87.356
50.833,6.011,28.992,30.156,88.982,87.354
50.875,6.011,29.363,30.243,88.984,87.213
50.958,6.011,29.055,30.206,88.977,87.375
51.000,6.010,29.725,30.281,89.268,87.573
51.042,6.012,29.736,30.279,89.321,87.653
51.083,6.011,29.749,30.190,89.310,87.644
51.125,6.011,29.449,30.493,89.334,87.674
51.167,6.011,29.614,30.256,89.355,87.562
51.208,6.010,29.588,30.071,89.318,87.641
51.250,6.010,29.923,30.082,89.254,87.661
51.292,6.010,29.745,29.855,89.261,87.544
51.375,6.011,29.124,30.156,89.342,87.781
51.417,6.014,29.756,30.181,89.385,87.847
51.458,6.014,29.951,30.461,89.373,87.895
51.500,6.014,29.076,30.109,89.323,87.784
51.542,6.014,29.510,30.288,89.406,87.900
51.583,6.013,29.886,30.302,89.433,87.868
51.625,6.014,29.992,30.179,89.140,87.584
51.667,6.014,29.732,30.422,89.030,87.475
51.708,6.013,29.460,30.188,88.990,87.431
51.750,6.013,29.285,30.325,88.966,87.425
51.792,6.014,29.079,30.156,89.005,87.434
51.833,6.014,29.908,29.991,88.996,87.416
51.875,6.014,29.193,29.868,89.019,87.417
51.958,6.014,29.193,30.404,89.286,87.636
52.000,6.013,29.359,30.313,89.307,87.700
52.042,6.014,29.944,30.263,89.288,87.687
52.083,6.015,30.050,30.173,89.297,87.630
52.125,6.013,30.153,29.960,89.286,87.610
52.167,6.012,30.011,30.506,89.275,87.753
52.208,6.012,30.026,30.161,89.298,87.682
52.250,6.012,30.277,30.246,89.261,87.613
52.292,6.011,29.464,30.064,89.319,87.686
52.375,6.012,29.535,30.287,89.376,87.754
52.417,6.013,29.859,30.088,89.343,87.740
52.458,6.012,29.903,30.078,89.382,87.830
52.500,6.013,29.918,30.199,89.366,87.855
52.542,6.013,29.622,30.030,89.365,87.801
52.583,6.014,29.633,30.118,89.354,87.785
52.625,6.012,29.363,30.158,89.363,87.819
52.667,6.012,29.847,30.123,89.352,87.822
52.708,6.013,29.761,30.284,89.357,87.809
52.750,6.013,29.860,30.198,89.336,87.725
52.792,6.012,29.807,30.127,89.317,87.719
52.833,6.012,29.530,30.127,89.319,87.699
52.875,6.014,29.856,30.350,89.322,87.670
52.958,6.012,29.822,29.994,89.336,87.657
53.000,6.012,29.609,30.143,89.341,87.708
53.042,6.013,29.667,30.041,89.314,87.676
53.083,6.014,29.076,29.870,89.315,87.627
53.125,6.014,29.928,30.060,89.313,87.603
53.167,6.014,29.159,29.972,89.321,87.705
53.208,6.013,29.222,30.040,89.346,87.721
53.250,6.013,29.610,30.063,89.360,87.722
53.292,6.013,29.964,30.138,89.360,87.719
53.375,6.014,29.455,30.061,89.414,87.837
53.417,6.014,29.872,30.139,89.392,87.830
53.458,6.014,29.904,30.082,89.417,87.859
53.500,6.015,29.882,29.876,89.450,87.890
53.542,6.014,29.726,30.087,89.474,87.972
53.583,6.015,30.028,29.841,89.465,87.877
53.625,6.014,29.928,30.052,89.394,87.806
53.667,6.014,30.285,30.211,89.347,87.791
53.708,6.015,29.453,29.963,89.029,87.437
53.750,6.014,29.974,29.857,89.012,87.405
53.792,6.014,30.161,30.089,89.051,87.403
53.833,6.013,29.428,30.136,89.074,87.418
53.875,6.014,30.020,30.097,89.092,87.432
53.958,6.014,29.934,30.054,89.079,87.500
54.000,6.014,29.502,30.109,89.043,87.460
