DOL,CD,FI3312A,FI3312B,TI3302A,TI3302B
358.750,2.758,14.029,30.463,79.186,78.724
358.792,2.757,14.001,30.441,79.169,78.716
358.833,2.757,14.022,30.500,79.161,78.718
358.875,2.757,14.025,30.280,79.175,78.728
358.958,5.979,28.756,30.562,87.117,85.962
359.000,5.980,28.847,30.602,87.738,86.656
359.042,5.978,28.799,30.654,87.850,86.663
359.083,5.978,28.839,30.550,87.821,86.641
359.125,5.979,28.783,30.494,87.761,86.579
359.167,5.978,28.737,30.385,87.722,86.636
359.208,5.980,28.884,30.375,87.740,86.682
359.250,5.977,28.408,30.335,87.741,86.553
359.292,5.979,28.036,30.377,87.748,86.627
359.375,2.757,13.489,29.919,82.949,82.491
359.417,2.757,13.475,30.093,80.625,80.197
359.458,2.758,13.524,30.181,79.950,79.464
359.500,2.759,13.552,30.529,79.759,79.372
359.542,2.759,13.586,30.483,79.728,79.332
359.583,2.758,13.538,30.322,79.656,79.231
359.625,2.758,13.473,30.243,79.543,79.088
359.667,2.758,13.510,30.189,79.616,79.162
359.708,2.758,13.491,30.438,79.584,79.161
359.750,2.757,13.473,30.277,79.473,78.978
359.792,2.757,13.463,30.101,79.491,79.007
359.833,2.757,13.471,30.283,79.525,79.010
359.875,2.757,13.433,30.342,79.437,78.917
359.958,5.948,29.600,30.543,87.143,86.093
360.000,5.951,29.434,30.491,87.657,86.602
360.042,5.951,29.613,30.317,87.749,86.605
360.083,5.949,29.434,30.254,87.671,86.577
360.125,5.950,29.487,30.239,87.627,86.565
360.167,5.949,28.816,30.242,87.584,86.504
360.208,5.950,29.178,30.336,87.603,86.498
360.250,5.949,29.437,30.287,87.634,86.509
360.292,5.948,29.502,30.403,87.669,86.594
360.375,2.758,14.349,30.109,82.343,81.858
360.417,2.758,14.329,30.287,80.365,79.951
360.458,2.758,14.399,30.605,79.747,79.293
360.500,2.758,14.438,30.473,79.569,79.174
360.542,2.760,14.455,30.543,79.529,79.096
360.583,2.759,14.435,30.516,79.411,79.033
360.625,2.759,14.491,30.057,79.342,78.951
360.667,2.758,14.477,30.349,79.271,78.893
360.708,2.757,14.482,30.594,79.244,78.836
360.750,2.757,14.490,30.253,79.215,78.835
360.792,2.759,14.524,30.526,79.253,78.863
360.833,2.758,14.493,30.353,79.246,78.819
360.875,2.758,14.493,30.410,79.263,78.895
360.958,5.949,28.919,30.808,87.289,86.200
361.000,5.951,28.819,30.387,87.531,86.467
361.042,5.950,28.246,30.346,87.621,86.527
361.083,5.950,28.846,30.400,87.685,86.556
361.125,5.951,28.404,30.378,87.704,86.651
361.167,5.952,28.665,30.482,87.708,86.592
361.208,5.950,29.052,30.510,87.684,86.552
361.250,5.950,28.275,30.559,87.682,86.642
361.292,5.950,28.830,30.385,87.665,86.596
361.375,3.677,18.425,30.168,84.557,83.876
361.417,3.677,18.461,30.247,84.342,83.755
361.458,3.678,18.431,30.274,84.277,83.610
361.500,3.677,18.369,30.285,84.169,83.468
361.542,3.676,18.323,30.356,83.865,83.216
361.583,3.678,18.316,30.351,83.774,83.165
361.625,3.675,18.295,30.062,83.530,82.931
361.667,3.677,18.304,30.367,83.391,82.836
361.708,3.677,18.320,30.337,83.337,82.718
361.750,3.676,18.308,29.989,83.315,82.624
361.792,3.676,18.280,30.425,83.305,82.604
361.833,3.676,17.914,30.206,83.377,82.748
361.875,3.676,18.309,30.258,83.414,82.759
361.958,5.950,29.360,31.035,87.845,86.713
362.000,5.952,29.657,30.563,87.501,86.395
362.042,5.951,29.673,30.575,87.495,86.341
362.083,5.951,29.771,30.537,87.487,86.346
362.125,5.951,29.606,30.580,87.467,86.345
362.167,5.949,29.700,30.488,87.485,86.403
362.208,5.950,29.313,30.556,87.513,86.415
362.250,5.950,29.156,30.600,87.571,86.437
362.292,5.949,29.678,30.432,87.497,86.327
362.375,5.949,29.443,30.560,87.527,86.354
362.417,5.950,29.503,30.809,87.552,86.369
362.458,5.951,29.435,30.833,87.655,86.536
362.500,5.953,29.652,30.682,87.721,86.664
362.542,5.952,29.295,30.808,87.758,86.720
362.583,5.953,29.501,30.699,87.764,86.759
362.625,5.955,29.393,30.440,87.760,86.694
362.667,5.953,28.657,30.578,87.680,86.603
362.708,5.952,28.814,30.546,87.606,86.465
362.750,5.952,29.290,30.568,87.560,86.341
362.792,5.950,29.171,30.581,87.577,86.459
362.833,5.951,29.571,30.509,87.600,86.414
362.875,5.951,29.354,30.743,87.604,86.528
362.958,5.950,29.618,30.556,87.637,86.454
363.000,5.952,29.516,30.531,87.617,86.468
363.042,5.952,29.355,30.410,87.555,86.429
363.083,5.951,29.436,30.441,87.565,86.425
363.125,5.952,29.082,30.416,87.541,86.364
363.167,5.950,29.603,30.430,87.529,86.355
363.208,5.950,29.230,30.364,87.520,86.304
363.250,5.949,29.317,30.352,87.511,86.277
363.292,5.950,29.408,30.548,87.477,86.259
363.375,5.948,29.605,30.647,87.500,86.263
363.417,5.949,28.599,30.567,87.545,86.394
363.458,5.949,28.873,30.642,87.593,86.495
363.500,5.951,28.763,30.527,87.665,86.540
363.542,5.952,29.858,30.561,87.746,86.630
363.583,5.953,28.847,30.673,87.746,86.676
363.625,5.954,29.816,30.728,87.758,86.734
363.667,5.954,29.733,30.525,87.752,86.665
363.708,5.955,29.802,30.512,87.724,86.648
363.750,5.955,29.462,30.666,87.684,86.648
363.792,5.952,29.000,30.892,87.644,86.532
363.833,5.954,29.542,30.835,87.644,86.520
363.875,5.953,29.156,30.570,87.648,86.461
363.958,5.951,29.432,30.677,87.563,86.339
364.000,5.952,29.325,30.386,87.531,86.372
364.042,5.952,29.523,30.470,87.546,86.323
364.083,5.950,28.719,30.402,87.510,86.333
364.125,5.949,28.635,30.429,87.502,86.296
364.167,5.948,29.311,30.372,87.476,86.261
364.208,5.949,29.340,30.114,87.473,86.247
364.250,5.948,29.381,30.354,87.447,86.218
364.292,5.947,29.323,30.622,87.442,86.183
364.375,4.289,21.101,29.843,84.370,83.458
364.417,4.289,21.173,30.329,83.936,83.120
364.458,4.291,21.105,30.399,83.941,83.218
364.500,4.292,20.854,30.302,83.977,83.200
364.542,4.292,21.303,30.486,83.957,83.220
364.583,4.292,21.041,30.350,83.786,82.981
364.625,4.260,20.819,30.180,83.676,82.914
364.667,4.261,21.226,30.565,83.714,82.975
364.708,4.261,20.796,30.494,83.704,82.971
364.750,4.261,21.272,30.415,83.718,82.914
364.792,4.262,20.775,30.486,83.698,82.938
364.833,4.261,21.002,30.359,83.726,82.936
364.875,4.261,21.232,30.283,83.685,82.933
364.958,5.951,28.372,30.618,87.453,86.366
365.000,5.950,28.589,30.508,87.629,86.488
365.042,5.951,28.738,30.358,87.647,86.512
365.083,5.949,28.332,30.501,87.653,86.496
365.125,5.946,28.396,30.549,87.676,86.528
365.167,5.950,28.646,30.460,87.683,86.541
365.208,5.951,28.684,30.637,87.683,86.516
365.250,5.949,28.915,30.523,87.678,86.504
365.292,5.949,28.635,30.222,87.681,86.473
365.375,5.949,28.798,30.521,87.747,86.619
365.417,4.261,22.000,30.148,84.777,83.943
365.458,4.262,22.157,30.275,83.863,83.096
365.500,4.263,22.280,30.374,83.760,83.092
365.542,4.262,22.218,30.212,83.635,82.822
365.583,4.263,21.988,30.227,83.572,82.812
365.625,4.263,22.144,30.388,83.581,82.872
365.667,4.261,21.755,30.087,83.728,82.994
365.708,4.263,22.198,30.183,83.636,82.842
365.750,4.263,22.169,30.138,83.599,82.833
365.792,4.262,21.769,30.263,83.641,82.874
365.833,4.263,22.060,30.421,83.638,82.862
365.875,4.262,22.096,30.129,83.623,82.792
365.958,5.950,29.072,30.412,87.546,86.443
